id,domain_code,domain_title,dai_code,dai_title,chu_code,chu_title,sho_code,sho_title,remarks,source_pdf,source_page
K3-4-カ-g,kakuron3,各論Ⅲ顎・口腔領域の疾患,4,主として全身に関連する疾患の病態・診断・治療,カ,口腔症状を呈する内分泌障害、代謝障害,g,副腎皮質機能亢進症,Cushing病、Cushing症候群,000920688.pdf,12
K3-4-カ-h,kakuron3,各論Ⅲ顎・口腔領域の疾患,4,主として全身に関連する疾患の病態・診断・治療,カ,口腔症状を呈する内分泌障害、代謝障害,h,副腎皮質機能低下症,Addison病,000920688.pdf,12
K3-4-カ-i,kakuron3,各論Ⅲ顎・口腔領域の疾患,4,主として全身に関連する疾患の病態・診断・治療,カ,口腔症状を呈する内分泌障害、代謝障害,i,糖尿病,,000920688.pdf,12
K3-4-カ-j,kakuron3,各論Ⅲ顎・口腔領域の疾患,4,主として全身に関連する疾患の病態・診断・治療,カ,口腔症状を呈する内分泌障害、代謝障害,j,アミロイドーシス,,000920688.pdf,12
K3-4-カ-k,kakuron3,各論Ⅲ顎・口腔領域の疾患,4,主として全身に関連する疾患の病態・診断・治療,カ,口腔症状を呈する内分泌障害、代謝障害,k,鉄欠乏性貧血,※Plummer-Vinson症候群,000920688.pdf,12
K3-4-キ-a,kakuron3,各論Ⅲ顎・口腔領域の疾患,4,主として全身に関連する疾患の病態・診断・治療,キ,口腔症状を呈する栄養障害,a,くる病,,000920688.pdf,12
K3-4-キ-b,kakuron3,各論Ⅲ顎・口腔領域の疾患,4,主として全身に関連する疾患の病態・診断・治療,キ,口腔症状を呈する栄養障害,b,壊血病,,000920688.pdf,12
K3-4-ク-a,kakuron3,各論Ⅲ顎・口腔領域の疾患,4,主として全身に関連する疾患の病態・診断・治療,ク,赤血球系疾患,a,貧血,鉄欠乏性貧血、巨赤芽球性貧血、再生不良性貧血、溶血性貧血,000920688.pdf,12
K3-4-ク-b,kakuron3,各論Ⅲ顎・口腔領域の疾患,4,主として全身に関連する疾患の病態・診断・治療,ク,赤血球系疾患,b,赤血球増多症,,000920688.pdf,12
K3-4-ケ-a,kakuron3,各論Ⅲ顎・口腔領域の疾患,4,主として全身に関連する疾患の病態・診断・治療,ケ,白血球系疾患,a,白血病,※骨髄異形成症候群,000920688.pdf,12
K3-4-ケ-b,kakuron3,各論Ⅲ顎・口腔領域の疾患,4,主として全身に関連する疾患の病態・診断・治療,ケ,白血球系疾患,b,無顆粒球症,※発熱性好中球減少症,000920688.pdf,12
K3-4-ケ-c,kakuron3,各論Ⅲ顎・口腔領域の疾患,4,主として全身に関連する疾患の病態・診断・治療,ケ,白血球系疾患,c,悪性リンパ腫,,000920688.pdf,12
K3-4-ケ-d,kakuron3,各論Ⅲ顎・口腔領域の疾患,4,主として全身に関連する疾患の病態・診断・治療,ケ,白血球系疾患,d,多発性骨髄腫,,000920688.pdf,12
K3-4-コ-a,kakuron3,各論Ⅲ顎・口腔領域の疾患,4,主として全身に関連する疾患の病態・診断・治療,コ,出血性素因,a,Osler病,,000920688.pdf,13
K3-4-コ-b,kakuron3,各論Ⅲ顎・口腔領域の疾患,4,主として全身に関連する疾患の病態・診断・治療,コ,出血性素因,b,IgA血管炎〈アレルギー性紫斑病〉,,000920688.pdf,13
K3-4-コ-c,kakuron3,各論Ⅲ顎・口腔領域の疾患,4,主として全身に関連する疾患の病態・診断・治療,コ,出血性素因,c,特発性血小板減少性紫斑病〈免疫性血小板減少性紫斑病〉〈ITP〉,,000920688.pdf,13
K3-4-コ-d,kakuron3,各論Ⅲ顎・口腔領域の疾患,4,主として全身に関連する疾患の病態・診断・治療,コ,出血性素因,d,血小板無力症,,000920688.pdf,13
K3-4-コ-e,kakuron3,各論Ⅲ顎・口腔領域の疾患,4,主として全身に関連する疾患の病態・診断・治療,コ,出血性素因,e,血友病A・B,,000920688.pdf,13
K3-4-コ-f,kakuron3,各論Ⅲ顎・口腔領域の疾患,4,主として全身に関連する疾患の病態・診断・治療,コ,出血性素因,f,播種性血管内凝固症候群〈DIC〉,,000920688.pdf,13
K3-4-サ,kakuron3,各論Ⅲ顎・口腔領域の疾患,4,主として全身に関連する疾患の病態・診断・治療,サ,赤血球系疾患・白血球系疾患・出血性素因の診断と患者に対する観血的治療、歯科治療時の留意点,,,※抗血栓療法への留意,000920688.pdf,13
K3-4-シ-a,kakuron3,各論Ⅲ顎・口腔領域の疾患,4,主として全身に関連する疾患の病態・診断・治療,シ,口腔領域に関連して現れる精神･心身医学的病態,a,気分〈感情〉障害,※うつ病、双極性障害〈躁うつ病〉,000920688.pdf,13
K3-4-シ-b,kakuron3,各論Ⅲ顎・口腔領域の疾患,4,主として全身に関連する疾患の病態・診断・治療,シ,口腔領域に関連して現れる精神･心身医学的病態,b,不安障害,※パニック障害,000920688.pdf,13
K3-4-シ-c,kakuron3,各論Ⅲ顎・口腔領域の疾患,4,主として全身に関連する疾患の病態・診断・治療,シ,口腔領域に関連して現れる精神･心身医学的病態,c,重度ストレス反応および適応障害,※心的外傷後ストレス障害〈PTSD〉、適応障害,000920688.pdf,13
K3-4-シ-d,kakuron3,各論Ⅲ顎・口腔領域の疾患,4,主として全身に関連する疾患の病態・診断・治療,シ,口腔領域に関連して現れる精神･心身医学的病態,d,身体表現性障害〈身体症状症〉,,000920688.pdf,13
K3-4-シ-e,kakuron3,各論Ⅲ顎・口腔領域の疾患,4,主として全身に関連する疾患の病態・診断・治療,シ,口腔領域に関連して現れる精神･心身医学的病態,e,心身症,,000920688.pdf,13
K3-4-シ-f,kakuron3,各論Ⅲ顎・口腔領域の疾患,4,主として全身に関連する疾患の病態・診断・治療,シ,口腔領域に関連して現れる精神･心身医学的病態,f,歯科心身症〈口腔心身症〉,口腔灼󠄀󠄀熱症候群〈burning mouth syndrome〉、口腔セネストパチー、咬合違和感症候群、歯科恐怖症,000920688.pdf,13
K3-4-ス-a,kakuron3,各論Ⅲ顎・口腔領域の疾患,4,主として全身に関連する疾患の病態・診断・治療,ス,全身管理に留意すべき全身疾患・状態,a,呼吸器疾患,※ 慢性閉塞性肺疾患〈COPD〉,000920688.pdf,13
K3-4-ス-b,kakuron3,各論Ⅲ顎・口腔領域の疾患,4,主として全身に関連する疾患の病態・診断・治療,ス,全身管理に留意すべき全身疾患・状態,b,循環器･脳血管疾患,※先天性心疾患、高血圧緊急症,000920688.pdf,13
K3-4-ス-c,kakuron3,各論Ⅲ顎・口腔領域の疾患,4,主として全身に関連する疾患の病態・診断・治療,ス,全身管理に留意すべき全身疾患・状態,c,消化器疾患,※肝疾患,000920688.pdf,13
K3-4-ス-d,kakuron3,各論Ⅲ顎・口腔領域の疾患,4,主として全身に関連する疾患の病態・診断・治療,ス,全身管理に留意すべき全身疾患・状態,d,血液・造血器疾患,,000920688.pdf,13
K3-4-ス-e,kakuron3,各論Ⅲ顎・口腔領域の疾患,4,主として全身に関連する疾患の病態・診断・治療,ス,全身管理に留意すべき全身疾患・状態,e,泌尿器・生殖器疾患,,000920688.pdf,13
K3-4-ス-f,kakuron3,各論Ⅲ顎・口腔領域の疾患,4,主として全身に関連する疾患の病態・診断・治療,ス,全身管理に留意すべき全身疾患・状態,f,精神・心身医学的疾患,,000920688.pdf,13
K3-4-ス-g,kakuron3,各論Ⅲ顎・口腔領域の疾患,4,主として全身に関連する疾患の病態・診断・治療,ス,全身管理に留意すべき全身疾患・状態,g,神経・運動器疾患,,000920688.pdf,13
K3-4-ス-h,kakuron3,各論Ⅲ顎・口腔領域の疾患,4,主として全身に関連する疾患の病態・診断・治療,ス,全身管理に留意すべき全身疾患・状態,h,内分泌疾患,,000920688.pdf,13
K3-4-ス-i,kakuron3,各論Ⅲ顎・口腔領域の疾患,4,主として全身に関連する疾患の病態・診断・治療,ス,全身管理に留意すべき全身疾患・状態,i,代謝性疾患,,000920688.pdf,13
K3-4-ス-j,kakuron3,各論Ⅲ顎・口腔領域の疾患,4,主として全身に関連する疾患の病態・診断・治療,ス,全身管理に留意すべき全身疾患・状態,j,免疫疾患,,000920688.pdf,13
K3-4-ス-k,kakuron3,各論Ⅲ顎・口腔領域の疾患,4,主として全身に関連する疾患の病態・診断・治療,ス,全身管理に留意すべき全身疾患・状態,k,妊娠,,000920688.pdf,13
K3-4-セ-a,kakuron3,各論Ⅲ顎・口腔領域の疾患,4,主として全身に関連する疾患の病態・診断・治療,セ,歯科治療時の患者管理・麻酔管理,a,術前管理,,000920688.pdf,13
K3-4-セ-b,kakuron3,各論Ⅲ顎・口腔領域の疾患,4,主として全身に関連する疾患の病態・診断・治療,セ,歯科治療時の患者管理・麻酔管理,b,術中管理,,000920688.pdf,13
K3-4-セ-c,kakuron3,各論Ⅲ顎・口腔領域の疾患,4,主として全身に関連する疾患の病態・診断・治療,セ,歯科治療時の患者管理・麻酔管理,c,術後管理,,000920688.pdf,13
K3-4-ソ-a,kakuron3,各論Ⅲ顎・口腔領域の疾患,4,主として全身に関連する疾患の病態・診断・治療,ソ,歯科における全身的偶発症とその対応,a,血管迷走神経反射,,000920688.pdf,14
K3-4-ソ-b,kakuron3,各論Ⅲ顎・口腔領域の疾患,4,主として全身に関連する疾患の病態・診断・治療,ソ,歯科における全身的偶発症とその対応,b,過換気症候群,,000920688.pdf,14
K3-4-ソ-c,kakuron3,各論Ⅲ顎・口腔領域の疾患,4,主として全身に関連する疾患の病態・診断・治療,ソ,歯科における全身的偶発症とその対応,c,局所麻酔薬中毒,,000920688.pdf,14
K3-4-ソ-d,kakuron3,各論Ⅲ顎・口腔領域の疾患,4,主として全身に関連する疾患の病態・診断・治療,ソ,歯科における全身的偶発症とその対応,d,アナフィラキシー{ショック},,000920688.pdf,14
K3-4-ソ-e,kakuron3,各論Ⅲ顎・口腔領域の疾患,4,主として全身に関連する疾患の病態・診断・治療,ソ,歯科における全身的偶発症とその対応,e,血管収縮薬による反応,,000920688.pdf,14
K3-4-ソ-f,kakuron3,各論Ⅲ顎・口腔領域の疾患,4,主として全身に関連する疾患の病態・診断・治療,ソ,歯科における全身的偶発症とその対応,f,メトヘモグロビン血症,,000920688.pdf,14
K3-4-ソ-g,kakuron3,各論Ⅲ顎・口腔領域の疾患,4,主として全身に関連する疾患の病態・診断・治療,ソ,歯科における全身的偶発症とその対応,g,誤飲、誤嚥,,000920688.pdf,14
K3-4-ソ-h,kakuron3,各論Ⅲ顎・口腔領域の疾患,4,主として全身に関連する疾患の病態・診断・治療,ソ,歯科における全身的偶発症とその対応,h,皮下気腫,,000920688.pdf,14
K3-4-ソ-i,kakuron3,各論Ⅲ顎・口腔領域の疾患,4,主として全身に関連する疾患の病態・診断・治療,ソ,歯科における全身的偶発症とその対応,i,合併する全身疾患の増悪,,000920688.pdf,14
K3-5-ア-a,kakuron3,各論Ⅲ顎・口腔領域の疾患,5,顎･口腔領域の疾患の疫学と予防,ア,有病状況とリスク要因,a,顎・口腔領域疾患の有病状況,,000920688.pdf,14
K3-5-ア-b,kakuron3,各論Ⅲ顎・口腔領域の疾患,5,顎･口腔領域の疾患の疫学と予防,ア,有病状況とリスク要因,b,顎・口腔領域疾患のリスク要因,,000920688.pdf,14
K3-5-イ-a,kakuron3,各論Ⅲ顎・口腔領域の疾患,5,顎･口腔領域の疾患の疫学と予防,イ,生活習慣指導,a,口腔がんの予防,※禁煙支援,000920688.pdf,14
K3-5-イ-b,kakuron3,各論Ⅲ顎・口腔領域の疾患,5,顎･口腔領域の疾患の疫学と予防,イ,生活習慣指導,b,顎関節疾患の予防,,000920688.pdf,14
K3-5-イ-c,kakuron3,各論Ⅲ顎・口腔領域の疾患,5,顎･口腔領域の疾患の疫学と予防,イ,生活習慣指導,c,口腔粘膜疾患の予防,,000920688.pdf,14
K3-5-イ-d,kakuron3,各論Ⅲ顎・口腔領域の疾患,5,顎･口腔領域の疾患の疫学と予防,イ,生活習慣指導,d,損傷の予防,※マウスガード,000920688.pdf,14
K3-5-イ-e,kakuron3,各論Ⅲ顎・口腔領域の疾患,5,顎･口腔領域の疾患の疫学と予防,イ,生活習慣指導,e,口臭の予防,,000920688.pdf,14
K3-5-イ-f,kakuron3,各論Ⅲ顎・口腔領域の疾患,5,顎･口腔領域の疾患の疫学と予防,イ,生活習慣指導,f,栄養障害の予防,,000920688.pdf,14
K4-1-ア,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,1,病態,ア,咬合・咀嚼障害,,,,000920688.pdf,15
K4-1-イ,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,1,病態,イ,摂食嚥下障害,,,,000920688.pdf,15
K4-1-ウ,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,1,病態,ウ,発話障害〈発話機能障害〉,,,,000920688.pdf,15
K4-1-エ,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,1,病態,エ,審美障害,,,,000920688.pdf,15
K4-1-オ,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,1,病態,オ,心理社会的障害,,,,000920688.pdf,15
K4-1-カ,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,1,病態,カ,口腔機能障害・口腔顔面痛,,,※ジストニア・ジスキネジア,000920688.pdf,15
K4-1-キ,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,1,病態,キ,ブラキシズム,,,,000920688.pdf,15
K4-1-ク,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,1,病態,ク,睡眠時無呼吸,,,,000920688.pdf,15
K4-2-ア,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,2,診察、検査、診断,ア,診察,,,,000920688.pdf,15
K4-2-イ-a,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,2,診察、検査、診断,イ,検査と評価,a,形態的・審美的評価,,000920688.pdf,15
K4-2-イ-b,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,2,診察、検査、診断,イ,検査と評価,b,機能的評価,,000920688.pdf,15
K4-2-イ-c,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,2,診察、検査、診断,イ,検査と評価,c,力学的評価,,000920688.pdf,15
K4-2-イ-d,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,2,診察、検査、診断,イ,検査と評価,d,身体社会的・心理的評価,,000920688.pdf,15
K4-2-イ-e,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,2,診察、検査、診断,イ,検査と評価,e,栄養評価,,000920688.pdf,15
K4-2-イ-f,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,2,診察、検査、診断,イ,検査と評価,f,補綴装置の評価,※生物学的要件、機能的要件、形態的要件、力学的要件、咬合力の支持様式、咬合様式、審美的要件、材料的要件,000920688.pdf,15
K4-2-イ-g,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,2,診察、検査、診断,イ,検査と評価,g,研究用模型による検査,,000920688.pdf,15
K4-2-イ-h,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,2,診察、検査、診断,イ,検査と評価,h,口腔衛生状態の評価,,000920688.pdf,15
K4-2-イ-i,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,2,診察、検査、診断,イ,検査と評価,i,その他,,000920688.pdf,15
K4-2-ウ,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,2,診察、検査、診断,ウ,診断,,,※回復の到達目標,000920688.pdf,15
K4-2-エ,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,2,診察、検査、診断,エ,治療計画の立案,,,※治療法の選択,000920688.pdf,15
K4-3-ア,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,3,クラウンブリッジによる治療,ア,クラウンブリッジの設計,,,※補綴装置の選択、診断用ワックスアップ,000920688.pdf,15
K4-3-イ-a,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,3,クラウンブリッジによる治療,イ,臨床操作,a,前処置,※補綴装置の除去,000920688.pdf,15
K4-3-イ-b,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,3,クラウンブリッジによる治療,イ,臨床操作,b,支台歯形成,,000920688.pdf,15
K4-3-イ-c,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,3,クラウンブリッジによる治療,イ,臨床操作,c,支台築造,,000920688.pdf,15
K4-3-イ-d,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,3,クラウンブリッジによる治療,イ,臨床操作,d,印象採得,口腔内スキャナー,000920688.pdf,15
K4-3-イ-e,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,3,クラウンブリッジによる治療,イ,臨床操作,e,プロビジョナルレストレーション,,000920688.pdf,15
K4-3-イ-f,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,3,クラウンブリッジによる治療,イ,臨床操作,f,顎間関係の記録,,000920688.pdf,15
K4-3-イ-g,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,3,クラウンブリッジによる治療,イ,臨床操作,g,患者情報の記録と伝達,,000920688.pdf,15
K4-3-イ-h,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,3,クラウンブリッジによる治療,イ,臨床操作,h,口腔内試適,調整方法,000920688.pdf,15
K4-3-イ-i,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,3,クラウンブリッジによる治療,イ,臨床操作,i,仮着,※仮着した装置の撤去,000920688.pdf,15
K4-3-イ-j,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,3,クラウンブリッジによる治療,イ,臨床操作,j,装着,装着前処理、装着材料,000920688.pdf,15
K4-3-ウ-a,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,3,クラウンブリッジによる治療,ウ,技工操作,a,ロストワックス法による製作,作業用模型の製作、ワックスパターン形成、埋没、鋳造、ろう付け、熱処理、前装方法、研磨,000920688.pdf,15
K4-3-ウ-b,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,3,クラウンブリッジによる治療,ウ,技工操作,b,CAD/CAMによる製作,※積層造形,000920688.pdf,15
K4-3-ウ-c,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,3,クラウンブリッジによる治療,ウ,技工操作,c,その他の方法による製作,※築盛法、耐火模型法、加圧成形法,000920688.pdf,15
K4-4-ア-a,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,4,部分床義歯による治療,ア,義歯の設計,a,設計の原則,※オーバーデンチャー、アタッチメント,000920688.pdf,16
K4-4-ア-b,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,4,部分床義歯による治療,ア,義歯の設計,b,義歯の構成要素,,000920688.pdf,16
K4-4-イ-a,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,4,部分床義歯による治療,イ,臨床操作,a,前処置,,000920688.pdf,16
K4-4-イ-b,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,4,部分床義歯による治療,イ,臨床操作,b,印象採得,,000920688.pdf,16
K4-4-イ-c,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,4,部分床義歯による治療,イ,臨床操作,c,顎間関係の記録,,000920688.pdf,16
K4-4-イ-d,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,4,部分床義歯による治療,イ,臨床操作,d,試適（ろう義歯、フレームワーク）,,000920688.pdf,16
K4-4-イ-e,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,4,部分床義歯による治療,イ,臨床操作,e,装着,,000920688.pdf,16
K4-4-ウ-a,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,4,部分床義歯による治療,ウ,技工操作,a,個人トレーの製作、作業用模型の製作,,000920688.pdf,16
K4-4-ウ-b,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,4,部分床義歯による治療,ウ,技工操作,b,咬合器装着・調節,,000920688.pdf,16
K4-4-ウ-c,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,4,部分床義歯による治療,ウ,技工操作,c,サベイング、設計線の記入,,000920688.pdf,16
K4-4-ウ-d,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,4,部分床義歯による治療,ウ,技工操作,d,支台装置、連結子、フレームワークの製作,※積層造形,000920688.pdf,16
K4-4-ウ-e,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,4,部分床義歯による治療,ウ,技工操作,e,人工歯の選択・排列・歯肉形成,,000920688.pdf,16
K4-4-ウ-f,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,4,部分床義歯による治療,ウ,技工操作,f,埋没、重合,,000920688.pdf,16
K4-4-ウ-g,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,4,部分床義歯による治療,ウ,技工操作,g,咬合調整（削合）と仕上げ,,000920688.pdf,16
K4-5-ア-a,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,5,全部床義歯による治療,ア,義歯の設計,a,設計の原則,※オーバーデンチャー、アタッチメント,000920688.pdf,16
K4-5-ア-b,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,5,全部床義歯による治療,ア,義歯の設計,b,義歯の構成要素,,000920688.pdf,16
K4-5-イ-a,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,5,全部床義歯による治療,イ,臨床操作,a,前処置,,000920688.pdf,16
K4-5-イ-b,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,5,全部床義歯による治療,イ,臨床操作,b,印象採得,,000920688.pdf,16
K4-5-イ-c,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,5,全部床義歯による治療,イ,臨床操作,c,顎間関係の記録,,000920688.pdf,16
K4-5-イ-d,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,5,全部床義歯による治療,イ,臨床操作,d,ろう義歯の試適,※フレームワーク,000920688.pdf,16
K4-5-イ-e,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,5,全部床義歯による治療,イ,臨床操作,e,装着,,000920688.pdf,16
K4-5-ウ-a,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,5,全部床義歯による治療,ウ,技工操作,a,個人トレーの製作、作業用模型の製作,,000920688.pdf,16
K4-5-ウ-b,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,5,全部床義歯による治療,ウ,技工操作,b,咬合器装着・調節,,000920688.pdf,16
K4-5-ウ-c,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,5,全部床義歯による治療,ウ,技工操作,c,人工歯の選択・排列・歯肉形成,※咬合様式,000920688.pdf,16
K4-5-ウ-d,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,5,全部床義歯による治療,ウ,技工操作,d,埋没、重合,,000920688.pdf,16
K4-5-ウ-e,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,5,全部床義歯による治療,ウ,技工操作,e,咬合調整（削合）と仕上げ,,000920688.pdf,16
K4-6-ア-a,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,6,インプラント義歯による治療,ア,インプラント治療の基礎と成績,a,オッセオインテグレーションの獲得,,000920688.pdf,16
K4-6-ア-b,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,6,インプラント義歯による治療,ア,インプラント治療の基礎と成績,b,成功基準,,000920688.pdf,16
K4-6-ア-c,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,6,インプラント義歯による治療,ア,インプラント治療の基礎と成績,c,リスクファクター,,000920688.pdf,16
K4-6-イ-a,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,6,インプラント義歯による治療,イ,インプラント義歯の設計,a,上部構造の設計,固定性・可撤性の選択,000920688.pdf,16
K4-6-イ-b,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,6,インプラント義歯による治療,イ,インプラント義歯の設計,b,埋入計画の立案,診断用セットアップ、診断用テンプレートの製作、シミュレーション診断、骨造成の要否、インプラント体の選択、傾斜埋入、抜歯即時埋入,000920688.pdf,16
K4-6-ウ-a,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,6,インプラント義歯による治療,ウ,臨床操作,a,インプラント体埋入手術（一次手術）,一回法、二回法、コンピュータ支援手術、骨造成術の付随手術,000920688.pdf,17
K4-6-ウ-b,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,6,インプラント義歯による治療,ウ,臨床操作,b,二次手術,,000920688.pdf,17
K4-6-ウ-c,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,6,インプラント義歯による治療,ウ,臨床操作,c,印象採得,オープントレー法、クローズドトレー法、口腔内スキャナー,000920688.pdf,17
K4-6-ウ-d,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,6,インプラント義歯による治療,ウ,臨床操作,d,プロビジョナルレストレーション,荷重時期の選択,000920688.pdf,17
K4-6-ウ-e,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,6,インプラント義歯による治療,ウ,臨床操作,e,顎間関係の記録,,000920688.pdf,17
K4-6-ウ-f,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,6,インプラント義歯による治療,ウ,臨床操作,f,患者情報の記録と伝達,,000920688.pdf,17
K4-6-ウ-g,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,6,インプラント義歯による治療,ウ,臨床操作,g,装着,口腔内試適と装着、上部構造装着後の併発症,000920688.pdf,17
K4-6-エ-a,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,6,インプラント義歯による治療,エ,上部構造の製作,a,セメント固定式上部構造の製作,既製アバットメント、カスタムアバットメント,000920688.pdf,17
K4-6-エ-b,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,6,インプラント義歯による治療,エ,上部構造の製作,b,スクリュー固定式上部構造の製作,,000920688.pdf,17
K4-6-エ-c,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,6,インプラント義歯による治療,エ,上部構造の製作,c,インプラントオーバーデンチャーの製作,※アタッチメント,000920688.pdf,17
K4-6-エ-d,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,6,インプラント義歯による治療,エ,上部構造の製作,d,インプラントパーシャルデンチャーの製作,,000920688.pdf,17
K4-7-ア,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,7,特殊な装置による治療,ア,顎顔面補綴装置,,,※栓塞子〈オブチュレータ〉,000920688.pdf,17
K4-7-イ,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,7,特殊な装置による治療,イ,口腔内装置,,,顎関節症治療用、睡眠時無呼吸症治療用、ブラキシズム治療用,000920688.pdf,17
K4-7-ウ,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,7,特殊な装置による治療,ウ,舌接触補助床,,,,000920688.pdf,17
K4-7-エ,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,7,特殊な装置による治療,エ,軟口蓋挙上装置,,,,000920688.pdf,17
K4-7-オ,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,7,特殊な装置による治療,オ,スピーチエイド,,,,000920688.pdf,17
K4-8-ア,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,8,指導と管理,ア,口腔衛生指導,,,※禁煙支援、インプラント一次手術前の指導と管理,000920688.pdf,17
K4-8-イ,kakuron4,各論Ⅳ歯質・歯・顎顔面欠損と機能障害,8,指導と管理,イ,補綴装置に対する指導,,,※義歯の清掃・管理、支台歯・インプラントの清掃・管理、睡眠中の管理,000920688.pdf,17
